i,j,price,amplitude,lower_bound,upper_bound
stor_Nimbus.2014-07-31 00:00:00,spill_Nimbus.2014-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2014-07-31 00:00:00,flow_Nimbus.2014-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2014-07-31 00:00:00,DELTA.2014-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-07-31 00:00:00,stor_New Melones.2014-07-31 00:00:00,0.0,1.0,46.0059794053,46.0059794053
stor_New Melones.2014-07-31 00:00:00,stor_New Melones.2014-08-31 00:00:00,575.580336271,0.999321932,98.67854843,2985.02609
stor_New Melones.2014-07-31 00:00:00,flow_New Melones.2014-07-31 00:00:00,11907.5235721,1.0,0.0,581.376673152
stor_New Melones.2014-07-31 00:00:00,spill_New Melones.2014-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2014-07-31 00:00:00,flow_New Melones.2014-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2014-07-31 00:00:00,DELTA.2014-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-07-31 00:00:00,stor_Pine Flat.2014-07-31 00:00:00,0.0,1.0,163.788813847,163.788813847
stor_Pine Flat.2014-07-31 00:00:00,stor_Pine Flat.2014-08-31 00:00:00,839.023292287,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2014-07-31 00:00:00,flow_Pine Flat.2014-07-31 00:00:00,7541.76012772,1.0,0.0,588.646084637
stor_Pine Flat.2014-07-31 00:00:00,spill_Pine Flat.2014-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2014-07-31 00:00:00,flow_Pine Flat.2014-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2014-07-31 00:00:00,DELTA.2014-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2014-08-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2014-08-31 00:00:00,stor_Shasta.2014-08-31 00:00:00,0.0,1.0,208.11301917,208.11301917
stor_Shasta.2014-08-31 00:00:00,stor_Shasta.2014-09-30 00:00:00,1386.24561363,0.999171932,662.0238805,5614.932874
stor_Shasta.2014-08-31 00:00:00,flow_Shasta.2014-08-31 00:00:00,11275.6362101,1.0,0.0,4106.65280227
stor_Shasta.2014-08-31 00:00:00,spill_Shasta.2014-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2014-08-31 00:00:00,flow_Shasta.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2014-08-31 00:00:00,stor_Keswick.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-08-31 00:00:00,stor_Keswick.2014-08-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2014-08-31 00:00:00,stor_Keswick.2014-09-30 00:00:00,101102.317343,1.0,0.0,29.35686722
stor_Keswick.2014-08-31 00:00:00,flow_Keswick.2014-08-31 00:00:00,1345.11639,1.0,0.0,4414.56122045
stor_Keswick.2014-08-31 00:00:00,spill_Keswick.2014-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2014-08-31 00:00:00,flow_Keswick.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2014-08-31 00:00:00,DELTA.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-08-31 00:00:00,stor_Folsom.2014-08-31 00:00:00,0.0,1.0,108.560379003,108.560379003
stor_Folsom.2014-08-31 00:00:00,stor_Folsom.2014-09-30 00:00:00,2480.11266397,0.998749063,111.013367,1202.644809
stor_Folsom.2014-08-31 00:00:00,flow_Folsom.2014-08-31 00:00:00,7689.66194854,1.0,0.0,2874.3837863
stor_Folsom.2014-08-31 00:00:00,spill_Folsom.2014-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2014-08-31 00:00:00,flow_Folsom.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2014-08-31 00:00:00,stor_Nimbus.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-08-31 00:00:00,stor_Nimbus.2014-08-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2014-08-31 00:00:00,stor_Nimbus.2014-09-30 00:00:00,74304.73536,1.0,0.0,10.85464056
stor_Nimbus.2014-08-31 00:00:00,flow_Nimbus.2014-08-31 00:00:00,631.123232605,1.0,0.0,2881.62115834
stor_Nimbus.2014-08-31 00:00:00,spill_Nimbus.2014-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2014-08-31 00:00:00,flow_Nimbus.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2014-08-31 00:00:00,DELTA.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-08-31 00:00:00,stor_New Melones.2014-08-31 00:00:00,0.0,1.0,41.2526184692,41.2526184692
stor_New Melones.2014-08-31 00:00:00,stor_New Melones.2014-09-30 00:00:00,597.015909417,0.999321932,98.67854843,2985.02609
stor_New Melones.2014-08-31 00:00:00,flow_New Melones.2014-08-31 00:00:00,12350.9793165,1.0,0.0,581.376673152
stor_New Melones.2014-08-31 00:00:00,spill_New Melones.2014-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2014-08-31 00:00:00,flow_New Melones.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2014-08-31 00:00:00,DELTA.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-08-31 00:00:00,stor_Pine Flat.2014-08-31 00:00:00,0.0,1.0,48.1444640379,48.1444640379
stor_Pine Flat.2014-08-31 00:00:00,stor_Pine Flat.2014-09-30 00:00:00,870.269890704,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2014-08-31 00:00:00,flow_Pine Flat.2014-08-31 00:00:00,7822.627655,1.0,0.0,588.646084637
stor_Pine Flat.2014-08-31 00:00:00,spill_Pine Flat.2014-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2014-08-31 00:00:00,flow_Pine Flat.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2014-08-31 00:00:00,DELTA.2014-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2014-09-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2014-09-30 00:00:00,stor_Shasta.2014-09-30 00:00:00,0.0,1.0,197.92867807,197.92867807
stor_Shasta.2014-09-30 00:00:00,stor_Shasta.2014-10-31 00:00:00,1357.65943884,0.999171932,662.0238805,5614.932874
stor_Shasta.2014-09-30 00:00:00,flow_Shasta.2014-09-30 00:00:00,11043.1172232,1.0,0.0,4106.65280227
stor_Shasta.2014-09-30 00:00:00,spill_Shasta.2014-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2014-09-30 00:00:00,flow_Shasta.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2014-09-30 00:00:00,stor_Keswick.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-09-30 00:00:00,stor_Keswick.2014-09-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2014-09-30 00:00:00,stor_Keswick.2014-10-31 00:00:00,99017.4529476,1.0,0.0,29.35686722
stor_Keswick.2014-09-30 00:00:00,flow_Keswick.2014-09-30 00:00:00,1317.37825394,1.0,0.0,4414.56122045
stor_Keswick.2014-09-30 00:00:00,spill_Keswick.2014-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2014-09-30 00:00:00,flow_Keswick.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2014-09-30 00:00:00,DELTA.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-09-30 00:00:00,stor_Folsom.2014-09-30 00:00:00,0.0,1.0,72.2635854654,72.2635854654
stor_Folsom.2014-09-30 00:00:00,stor_Folsom.2014-10-31 00:00:00,2428.96946558,0.998749063,111.013367,1202.644809
stor_Folsom.2014-09-30 00:00:00,flow_Folsom.2014-09-30 00:00:00,7531.09068161,1.0,0.0,2874.3837863
stor_Folsom.2014-09-30 00:00:00,spill_Folsom.2014-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2014-09-30 00:00:00,flow_Folsom.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2014-09-30 00:00:00,stor_Nimbus.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-09-30 00:00:00,stor_Nimbus.2014-09-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2014-09-30 00:00:00,stor_Nimbus.2014-10-31 00:00:00,72772.4712901,1.0,0.0,10.85464056
stor_Nimbus.2014-09-30 00:00:00,flow_Nimbus.2014-09-30 00:00:00,618.108617285,1.0,0.0,2881.62115834
stor_Nimbus.2014-09-30 00:00:00,spill_Nimbus.2014-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2014-09-30 00:00:00,flow_Nimbus.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2014-09-30 00:00:00,DELTA.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-09-30 00:00:00,stor_New Melones.2014-09-30 00:00:00,0.0,1.0,37.0240282649,37.0240282649
stor_New Melones.2014-09-30 00:00:00,stor_New Melones.2014-10-31 00:00:00,584.704625289,0.999321932,98.67854843,2985.02609
stor_New Melones.2014-09-30 00:00:00,flow_New Melones.2014-09-30 00:00:00,12096.2854504,1.0,0.0,581.376673152
stor_New Melones.2014-09-30 00:00:00,spill_New Melones.2014-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2014-09-30 00:00:00,flow_New Melones.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2014-09-30 00:00:00,DELTA.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-09-30 00:00:00,stor_Pine Flat.2014-09-30 00:00:00,0.0,1.0,29.0220950663,29.0220950663
stor_Pine Flat.2014-09-30 00:00:00,stor_Pine Flat.2014-10-31 00:00:00,852.32373694,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2014-09-30 00:00:00,flow_Pine Flat.2014-09-30 00:00:00,7661.31451849,1.0,0.0,588.646084637
stor_Pine Flat.2014-09-30 00:00:00,spill_Pine Flat.2014-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2014-09-30 00:00:00,flow_Pine Flat.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2014-09-30 00:00:00,DELTA.2014-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2014-10-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2014-10-31 00:00:00,stor_Shasta.2014-10-31 00:00:00,0.0,1.0,230.952295474,230.952295474
stor_Shasta.2014-10-31 00:00:00,stor_Shasta.2014-11-30 00:00:00,1261.615614,0.999171932,662.0238805,5614.932874
stor_Shasta.2014-10-31 00:00:00,flow_Shasta.2014-10-31 00:00:00,10261.9035683,1.0,0.0,4106.65280227
stor_Shasta.2014-10-31 00:00:00,spill_Shasta.2014-10-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2014-10-31 00:00:00,flow_Shasta.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2014-10-31 00:00:00,stor_Keswick.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-10-31 00:00:00,stor_Keswick.2014-10-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2014-10-31 00:00:00,stor_Keswick.2014-11-30 00:00:00,92012.7453249,1.0,0.0,29.35686722
stor_Keswick.2014-10-31 00:00:00,flow_Keswick.2014-10-31 00:00:00,1224.18410453,1.0,0.0,4414.56122045
stor_Keswick.2014-10-31 00:00:00,spill_Keswick.2014-10-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2014-10-31 00:00:00,flow_Keswick.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2014-10-31 00:00:00,DELTA.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-10-31 00:00:00,stor_Folsom.2014-10-31 00:00:00,0.0,1.0,46.3837188368,46.3837188368
stor_Folsom.2014-10-31 00:00:00,stor_Folsom.2014-11-30 00:00:00,2257.13890941,0.998749063,111.013367,1202.644809
stor_Folsom.2014-10-31 00:00:00,flow_Folsom.2014-10-31 00:00:00,6998.32524249,1.0,0.0,2874.3837863
stor_Folsom.2014-10-31 00:00:00,spill_Folsom.2014-10-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2014-10-31 00:00:00,flow_Folsom.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2014-10-31 00:00:00,stor_Nimbus.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-10-31 00:00:00,stor_Nimbus.2014-10-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2014-10-31 00:00:00,stor_Nimbus.2014-11-30 00:00:00,67624.3918872,1.0,0.0,10.85464056
stor_Nimbus.2014-10-31 00:00:00,flow_Nimbus.2014-10-31 00:00:00,574.382290665,1.0,0.0,2881.62115834
stor_Nimbus.2014-10-31 00:00:00,spill_Nimbus.2014-10-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2014-10-31 00:00:00,flow_Nimbus.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2014-10-31 00:00:00,DELTA.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-10-31 00:00:00,stor_New Melones.2014-10-31 00:00:00,0.0,1.0,42.3009958362,42.3009958362
stor_New Melones.2014-10-31 00:00:00,stor_New Melones.2014-11-30 00:00:00,543.341384287,0.999321932,98.67854843,2985.02609
stor_New Melones.2014-10-31 00:00:00,flow_New Melones.2014-10-31 00:00:00,11240.5682869,1.0,0.0,581.376673152
stor_New Melones.2014-10-31 00:00:00,spill_New Melones.2014-10-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2014-10-31 00:00:00,flow_New Melones.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2014-10-31 00:00:00,DELTA.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-10-31 00:00:00,stor_Pine Flat.2014-10-31 00:00:00,0.0,1.0,18.5325140681,18.5325140681
stor_Pine Flat.2014-10-31 00:00:00,stor_Pine Flat.2014-11-30 00:00:00,792.028543002,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2014-10-31 00:00:00,flow_Pine Flat.2014-10-31 00:00:00,7119.33671239,1.0,0.0,588.646084637
stor_Pine Flat.2014-10-31 00:00:00,spill_Pine Flat.2014-10-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2014-10-31 00:00:00,flow_Pine Flat.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2014-10-31 00:00:00,DELTA.2014-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2014-11-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2014-11-30 00:00:00,stor_Shasta.2014-11-30 00:00:00,0.0,1.0,241.976722887,241.976722887
stor_Shasta.2014-11-30 00:00:00,stor_Shasta.2014-12-31 00:00:00,1276.60039495,0.999171932,662.0238805,5614.932874
stor_Shasta.2014-11-30 00:00:00,flow_Shasta.2014-11-30 00:00:00,10383.7882565,1.0,0.0,4106.65280227
stor_Shasta.2014-11-30 00:00:00,spill_Shasta.2014-11-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2014-11-30 00:00:00,flow_Shasta.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2014-11-30 00:00:00,stor_Keswick.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-11-30 00:00:00,stor_Keswick.2014-11-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2014-11-30 00:00:00,stor_Keswick.2014-12-31 00:00:00,93105.6183786,1.0,0.0,29.35686722
stor_Keswick.2014-11-30 00:00:00,flow_Keswick.2014-11-30 00:00:00,1238.72422602,1.0,0.0,4414.56122045
stor_Keswick.2014-11-30 00:00:00,spill_Keswick.2014-11-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2014-11-30 00:00:00,flow_Keswick.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2014-11-30 00:00:00,DELTA.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-11-30 00:00:00,stor_Folsom.2014-11-30 00:00:00,0.0,1.0,51.2832823941,51.2832823941
stor_Folsom.2014-11-30 00:00:00,stor_Folsom.2014-12-31 00:00:00,2283.94786254,0.998749063,111.013367,1202.644809
stor_Folsom.2014-11-30 00:00:00,flow_Folsom.2014-11-30 00:00:00,7081.44717521,1.0,0.0,2874.3837863
stor_Folsom.2014-11-30 00:00:00,spill_Folsom.2014-11-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2014-11-30 00:00:00,flow_Folsom.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2014-11-30 00:00:00,stor_Nimbus.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-11-30 00:00:00,stor_Nimbus.2014-11-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2014-11-30 00:00:00,stor_Nimbus.2014-12-31 00:00:00,68427.593716,1.0,0.0,10.85464056
stor_Nimbus.2014-11-30 00:00:00,flow_Nimbus.2014-11-30 00:00:00,581.204461281,1.0,0.0,2881.62115834
stor_Nimbus.2014-11-30 00:00:00,spill_Nimbus.2014-11-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2014-11-30 00:00:00,flow_Nimbus.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2014-11-30 00:00:00,DELTA.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-11-30 00:00:00,stor_New Melones.2014-11-30 00:00:00,0.0,1.0,38.4088919843,38.4088919843
stor_New Melones.2014-11-30 00:00:00,stor_New Melones.2014-12-31 00:00:00,549.794857809,0.999321932,98.67854843,2985.02609
stor_New Melones.2014-11-30 00:00:00,flow_New Melones.2014-11-30 00:00:00,11374.0769887,1.0,0.0,581.376673152
stor_New Melones.2014-11-30 00:00:00,spill_New Melones.2014-11-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2014-11-30 00:00:00,flow_New Melones.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2014-11-30 00:00:00,DELTA.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-11-30 00:00:00,stor_Pine Flat.2014-11-30 00:00:00,0.0,1.0,19.5187799853,19.5187799853
stor_Pine Flat.2014-11-30 00:00:00,stor_Pine Flat.2014-12-31 00:00:00,801.43578752,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2014-11-30 00:00:00,flow_Pine Flat.2014-11-30 00:00:00,7203.89593629,1.0,0.0,588.646084637
stor_Pine Flat.2014-11-30 00:00:00,spill_Pine Flat.2014-11-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2014-11-30 00:00:00,flow_Pine Flat.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2014-11-30 00:00:00,DELTA.2014-11-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2014-12-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2014-12-31 00:00:00,stor_Shasta.2014-12-31 00:00:00,0.0,1.0,1113.01125702,1113.01125702
stor_Shasta.2014-12-31 00:00:00,stor_Shasta.2015-01-31 00:00:00,1065.95235704,0.999171932,662.0238805,5614.932874
stor_Shasta.2014-12-31 00:00:00,flow_Shasta.2014-12-31 00:00:00,8670.39048186,1.0,0.0,4106.65280227
stor_Shasta.2014-12-31 00:00:00,spill_Shasta.2014-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2014-12-31 00:00:00,flow_Shasta.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2014-12-31 00:00:00,stor_Keswick.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-12-31 00:00:00,stor_Keswick.2014-12-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2014-12-31 00:00:00,stor_Keswick.2015-01-31 00:00:00,77742.539821,1.0,0.0,29.35686722
stor_Keswick.2014-12-31 00:00:00,flow_Keswick.2014-12-31 00:00:00,1034.32605994,1.0,0.0,4414.56122045
stor_Keswick.2014-12-31 00:00:00,spill_Keswick.2014-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2014-12-31 00:00:00,flow_Keswick.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2014-12-31 00:00:00,DELTA.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-12-31 00:00:00,stor_Folsom.2014-12-31 00:00:00,0.0,1.0,239.954608438,239.954608438
stor_Folsom.2014-12-31 00:00:00,stor_Folsom.2015-01-31 00:00:00,1907.08050818,0.998749063,111.013367,1202.644809
stor_Folsom.2014-12-31 00:00:00,flow_Folsom.2014-12-31 00:00:00,5912.95878633,1.0,0.0,2874.3837863
stor_Folsom.2014-12-31 00:00:00,spill_Folsom.2014-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2014-12-31 00:00:00,flow_Folsom.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2014-12-31 00:00:00,stor_Nimbus.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-12-31 00:00:00,stor_Nimbus.2014-12-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2014-12-31 00:00:00,stor_Nimbus.2015-01-31 00:00:00,57136.5610041,1.0,0.0,10.85464056
stor_Nimbus.2014-12-31 00:00:00,flow_Nimbus.2014-12-31 00:00:00,485.301657199,1.0,0.0,2881.62115834
stor_Nimbus.2014-12-31 00:00:00,spill_Nimbus.2014-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2014-12-31 00:00:00,flow_Nimbus.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2014-12-31 00:00:00,DELTA.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-12-31 00:00:00,stor_New Melones.2014-12-31 00:00:00,0.0,1.0,63.6387850338,63.6387850338
stor_New Melones.2014-12-31 00:00:00,stor_New Melones.2015-01-31 00:00:00,459.074862418,0.999321932,98.67854843,2985.02609
stor_New Melones.2014-12-31 00:00:00,flow_New Melones.2014-12-31 00:00:00,9497.27467746,1.0,0.0,581.376673152
stor_New Melones.2014-12-31 00:00:00,spill_New Melones.2014-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2014-12-31 00:00:00,flow_New Melones.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2014-12-31 00:00:00,DELTA.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2014-12-31 00:00:00,stor_Pine Flat.2014-12-31 00:00:00,0.0,1.0,23.9668220985,23.9668220985
stor_Pine Flat.2014-12-31 00:00:00,stor_Pine Flat.2015-01-31 00:00:00,669.193276311,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2014-12-31 00:00:00,flow_Pine Flat.2014-12-31 00:00:00,6015.20264694,1.0,0.0,588.646084637
stor_Pine Flat.2014-12-31 00:00:00,spill_Pine Flat.2014-12-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2014-12-31 00:00:00,flow_Pine Flat.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2014-12-31 00:00:00,DELTA.2014-12-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2015-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2015-01-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2015-01-31 00:00:00,stor_Shasta.2015-01-31 00:00:00,0.0,1.0,391.366561434,391.366561434
stor_Shasta.2015-01-31 00:00:00,stor_Shasta.2015-02-28 00:00:00,1026.31925137,0.999171932,662.0238805,5614.932874
stor_Shasta.2015-01-31 00:00:00,flow_Shasta.2015-01-31 00:00:00,8348.01669041,1.0,0.0,4106.65280227
stor_Shasta.2015-01-31 00:00:00,spill_Shasta.2015-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2015-01-31 00:00:00,flow_Shasta.2015-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2015-01-31 00:00:00,stor_Keswick.2015-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2015-01-31 00:00:00,stor_Keswick.2015-01-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2015-01-31 00:00:00,stor_Keswick.2015-02-28 00:00:00,74851.9938463,1.0,0.0,29.35686722
stor_Keswick.2015-01-31 00:00:00,flow_Keswick.2015-01-31 00:00:00,995.868787509,1.0,0.0,4414.56122045
stor_Keswick.2015-01-31 00:00:00,spill_Keswick.2015-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2015-01-31 00:00:00,flow_Keswick.2015-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2015-01-31 00:00:00,DELTA.2015-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2015-01-31 00:00:00,stor_Folsom.2015-01-31 00:00:00,0.0,1.0,92.0855533814,92.0855533814
stor_Folsom.2015-01-31 00:00:00,stor_Folsom.2015-02-28 00:00:00,1836.17328599,0.998749063,111.013367,1202.644809
stor_Folsom.2015-01-31 00:00:00,flow_Folsom.2015-01-31 00:00:00,5693.10911533,1.0,0.0,2874.3837863
stor_Folsom.2015-01-31 00:00:00,spill_Folsom.2015-01-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2015-01-31 00:00:00,flow_Folsom.2015-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2015-01-31 00:00:00,stor_Nimbus.2015-01-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2015-01-31 00:00:00,stor_Nimbus.2015-01-31 00:00:00,0.0,1.0,0.0,0.0
