link,value
"('flow_Folsom.2011-06-30 00:00:00', 'stor_Nimbus.2011-06-30 00:00:00')",777.032158419
"('INFLOW.2011-06-30 00:00:00', 'stor_Nimbus.2011-06-30 00:00:00')",0.0
"('stor_Nimbus.2011-06-30 00:00:00', 'flow_Nimbus.2011-06-30 00:00:00')",777.032158419
"('stor_Nimbus.2011-06-30 00:00:00', 'spill_Nimbus.2011-06-30 00:00:00')",0.0
"('spill_Nimbus.2011-06-30 00:00:00', 'flow_Nimbus.2011-06-30 00:00:00')",0.0
"('flow_Nimbus.2011-06-30 00:00:00', 'DELTA.2011-06-30 00:00:00')",777.032158419
"('INFLOW.2011-06-30 00:00:00', 'stor_New Melones.2011-06-30 00:00:00')",493.590710867
"('stor_New Melones.2011-06-30 00:00:00', 'flow_New Melones.2011-06-30 00:00:00')",0.0
"('stor_New Melones.2011-06-30 00:00:00', 'spill_New Melones.2011-06-30 00:00:00')",0.0
"('spill_New Melones.2011-06-30 00:00:00', 'flow_New Melones.2011-06-30 00:00:00')",0.0
"('flow_New Melones.2011-06-30 00:00:00', 'DELTA.2011-06-30 00:00:00')",0.0
"('INFLOW.2011-06-30 00:00:00', 'stor_Pine Flat.2011-06-30 00:00:00')",973.480088784
"('stor_Pine Flat.2011-06-30 00:00:00', 'flow_Pine Flat.2011-06-30 00:00:00')",588.646084637
"('stor_Pine Flat.2011-06-30 00:00:00', 'spill_Pine Flat.2011-06-30 00:00:00')",0.0
"('spill_Pine Flat.2011-06-30 00:00:00', 'flow_Pine Flat.2011-06-30 00:00:00')",0.0
"('flow_Pine Flat.2011-06-30 00:00:00', 'DELTA.2011-06-30 00:00:00')",588.646084637
"('SUPERSOURCE', 'INFLOW.2011-07-31 00:00:00')",1602.35665941
"('DELTA.2011-07-31 00:00:00', 'SUPERSINK')",1593.28611685
"('INFLOW.2011-07-31 00:00:00', 'stor_Shasta.2011-07-31 00:00:00')",377.268268306
"('stor_Shasta.2011-07-31 00:00:00', 'flow_Shasta.2011-07-31 00:00:00')",372.61486874
"('stor_Shasta.2011-07-31 00:00:00', 'spill_Shasta.2011-07-31 00:00:00')",0.0
"('spill_Shasta.2011-07-31 00:00:00', 'flow_Shasta.2011-07-31 00:00:00')",0.0
"('flow_Shasta.2011-07-31 00:00:00', 'stor_Keswick.2011-07-31 00:00:00')",372.61486874
"('INFLOW.2011-07-31 00:00:00', 'stor_Keswick.2011-07-31 00:00:00')",0.0
"('stor_Keswick.2011-07-31 00:00:00', 'flow_Keswick.2011-07-31 00:00:00')",372.61486874
"('stor_Keswick.2011-07-31 00:00:00', 'spill_Keswick.2011-07-31 00:00:00')",0.0
"('spill_Keswick.2011-07-31 00:00:00', 'flow_Keswick.2011-07-31 00:00:00')",0.0
"('flow_Keswick.2011-07-31 00:00:00', 'DELTA.2011-07-31 00:00:00')",372.61486874
"('INFLOW.2011-07-31 00:00:00', 'stor_Folsom.2011-07-31 00:00:00')",402.205877783
"('stor_Folsom.2011-07-31 00:00:00', 'flow_Folsom.2011-07-31 00:00:00')",400.699560586
"('stor_Folsom.2011-07-31 00:00:00', 'spill_Folsom.2011-07-31 00:00:00')",0.0
"('spill_Folsom.2011-07-31 00:00:00', 'flow_Folsom.2011-07-31 00:00:00')",0.0
"('flow_Folsom.2011-07-31 00:00:00', 'stor_Nimbus.2011-07-31 00:00:00')",400.699560586
"('INFLOW.2011-07-31 00:00:00', 'stor_Nimbus.2011-07-31 00:00:00')",0.0
"('stor_Nimbus.2011-07-31 00:00:00', 'flow_Nimbus.2011-07-31 00:00:00')",400.699560586
"('stor_Nimbus.2011-07-31 00:00:00', 'spill_Nimbus.2011-07-31 00:00:00')",0.0
"('spill_Nimbus.2011-07-31 00:00:00', 'flow_Nimbus.2011-07-31 00:00:00')",0.0
"('flow_Nimbus.2011-07-31 00:00:00', 'DELTA.2011-07-31 00:00:00')",400.699560586
"('INFLOW.2011-07-31 00:00:00', 'stor_New Melones.2011-07-31 00:00:00')",249.98862654
"('stor_New Melones.2011-07-31 00:00:00', 'flow_New Melones.2011-07-31 00:00:00')",247.963202494
"('stor_New Melones.2011-07-31 00:00:00', 'spill_New Melones.2011-07-31 00:00:00')",0.0
"('spill_New Melones.2011-07-31 00:00:00', 'flow_New Melones.2011-07-31 00:00:00')",0.0
"('flow_New Melones.2011-07-31 00:00:00', 'DELTA.2011-07-31 00:00:00')",247.963202494
"('INFLOW.2011-07-31 00:00:00', 'stor_Pine Flat.2011-07-31 00:00:00')",572.893886785
"('stor_Pine Flat.2011-07-31 00:00:00', 'flow_Pine Flat.2011-07-31 00:00:00')",572.008485027
"('stor_Pine Flat.2011-07-31 00:00:00', 'spill_Pine Flat.2011-07-31 00:00:00')",0.0
"('spill_Pine Flat.2011-07-31 00:00:00', 'flow_Pine Flat.2011-07-31 00:00:00')",0.0
"('flow_Pine Flat.2011-07-31 00:00:00', 'DELTA.2011-07-31 00:00:00')",572.008485027
"('SUPERSOURCE', 'INFLOW.2011-08-31 00:00:00')",816.518259947
"('DELTA.2011-08-31 00:00:00', 'SUPERSINK')",807.447717379
"('INFLOW.2011-08-31 00:00:00', 'stor_Shasta.2011-08-31 00:00:00')",363.516145885
"('stor_Shasta.2011-08-31 00:00:00', 'flow_Shasta.2011-08-31 00:00:00')",358.862746319
"('stor_Shasta.2011-08-31 00:00:00', 'spill_Shasta.2011-08-31 00:00:00')",0.0
"('spill_Shasta.2011-08-31 00:00:00', 'flow_Shasta.2011-08-31 00:00:00')",0.0
"('flow_Shasta.2011-08-31 00:00:00', 'stor_Keswick.2011-08-31 00:00:00')",358.862746319
"('INFLOW.2011-08-31 00:00:00', 'stor_Keswick.2011-08-31 00:00:00')",0.0
"('stor_Keswick.2011-08-31 00:00:00', 'flow_Keswick.2011-08-31 00:00:00')",358.862746319
"('stor_Keswick.2011-08-31 00:00:00', 'spill_Keswick.2011-08-31 00:00:00')",0.0
"('spill_Keswick.2011-08-31 00:00:00', 'flow_Keswick.2011-08-31 00:00:00')",0.0
"('flow_Keswick.2011-08-31 00:00:00', 'DELTA.2011-08-31 00:00:00')",358.862746319
"('INFLOW.2011-08-31 00:00:00', 'stor_Folsom.2011-08-31 00:00:00')",166.126329375
"('stor_Folsom.2011-08-31 00:00:00', 'flow_Folsom.2011-08-31 00:00:00')",164.620012178
"('stor_Folsom.2011-08-31 00:00:00', 'spill_Folsom.2011-08-31 00:00:00')",0.0
"('spill_Folsom.2011-08-31 00:00:00', 'flow_Folsom.2011-08-31 00:00:00')",0.0
"('flow_Folsom.2011-08-31 00:00:00', 'stor_Nimbus.2011-08-31 00:00:00')",164.620012178
"('INFLOW.2011-08-31 00:00:00', 'stor_Nimbus.2011-08-31 00:00:00')",0.0
"('stor_Nimbus.2011-08-31 00:00:00', 'flow_Nimbus.2011-08-31 00:00:00')",164.620012178
"('stor_Nimbus.2011-08-31 00:00:00', 'spill_Nimbus.2011-08-31 00:00:00')",0.0
"('spill_Nimbus.2011-08-31 00:00:00', 'flow_Nimbus.2011-08-31 00:00:00')",0.0
"('flow_Nimbus.2011-08-31 00:00:00', 'DELTA.2011-08-31 00:00:00')",164.620012178
"('INFLOW.2011-08-31 00:00:00', 'stor_New Melones.2011-08-31 00:00:00')",101.63173615
"('stor_New Melones.2011-08-31 00:00:00', 'flow_New Melones.2011-08-31 00:00:00')",99.606312104
"('stor_New Melones.2011-08-31 00:00:00', 'spill_New Melones.2011-08-31 00:00:00')",0.0
"('spill_New Melones.2011-08-31 00:00:00', 'flow_New Melones.2011-08-31 00:00:00')",0.0
"('flow_New Melones.2011-08-31 00:00:00', 'DELTA.2011-08-31 00:00:00')",99.606312104
"('INFLOW.2011-08-31 00:00:00', 'stor_Pine Flat.2011-08-31 00:00:00')",185.244048537
"('stor_Pine Flat.2011-08-31 00:00:00', 'flow_Pine Flat.2011-08-31 00:00:00')",184.358646779
"('stor_Pine Flat.2011-08-31 00:00:00', 'spill_Pine Flat.2011-08-31 00:00:00')",0.0
"('spill_Pine Flat.2011-08-31 00:00:00', 'flow_Pine Flat.2011-08-31 00:00:00')",0.0
"('flow_Pine Flat.2011-08-31 00:00:00', 'DELTA.2011-08-31 00:00:00')",184.358646779
"('SUPERSOURCE', 'INFLOW.2011-09-30 00:00:00')",670.637356656
"('DELTA.2011-09-30 00:00:00', 'SUPERSINK')",1509.97831071
"('INFLOW.2011-09-30 00:00:00', 'stor_Shasta.2011-09-30 00:00:00')",308.553345351
"('stor_Shasta.2011-09-30 00:00:00', 'flow_Shasta.2011-09-30 00:00:00')",603.581456219
"('stor_Shasta.2011-09-30 00:00:00', 'spill_Shasta.2011-09-30 00:00:00')",0.0
"('spill_Shasta.2011-09-30 00:00:00', 'flow_Shasta.2011-09-30 00:00:00')",0.0
"('flow_Shasta.2011-09-30 00:00:00', 'stor_Keswick.2011-09-30 00:00:00')",603.581456219
"('INFLOW.2011-09-30 00:00:00', 'stor_Keswick.2011-09-30 00:00:00')",0.0
"('stor_Keswick.2011-09-30 00:00:00', 'flow_Keswick.2011-09-30 00:00:00')",603.581456219
"('stor_Keswick.2011-09-30 00:00:00', 'spill_Keswick.2011-09-30 00:00:00')",0.0
"('spill_Keswick.2011-09-30 00:00:00', 'flow_Keswick.2011-09-30 00:00:00')",0.0
"('flow_Keswick.2011-09-30 00:00:00', 'DELTA.2011-09-30 00:00:00')",603.581456219
"('INFLOW.2011-09-30 00:00:00', 'stor_Folsom.2011-09-30 00:00:00')",166.410668153
"('stor_Folsom.2011-09-30 00:00:00', 'flow_Folsom.2011-09-30 00:00:00')",164.904350956
"('stor_Folsom.2011-09-30 00:00:00', 'spill_Folsom.2011-09-30 00:00:00')",0.0
"('spill_Folsom.2011-09-30 00:00:00', 'flow_Folsom.2011-09-30 00:00:00')",0.0
"('flow_Folsom.2011-09-30 00:00:00', 'stor_Nimbus.2011-09-30 00:00:00')",164.904350956
"('INFLOW.2011-09-30 00:00:00', 'stor_Nimbus.2011-09-30 00:00:00')",0.0
"('stor_Nimbus.2011-09-30 00:00:00', 'flow_Nimbus.2011-09-30 00:00:00')",164.904350956
"('stor_Nimbus.2011-09-30 00:00:00', 'spill_Nimbus.2011-09-30 00:00:00')",0.0
"('spill_Nimbus.2011-09-30 00:00:00', 'flow_Nimbus.2011-09-30 00:00:00')",0.0
"('flow_Nimbus.2011-09-30 00:00:00', 'DELTA.2011-09-30 00:00:00')",164.904350956
"('INFLOW.2011-09-30 00:00:00', 'stor_New Melones.2011-09-30 00:00:00')",101.536250646
"('stor_New Melones.2011-09-30 00:00:00', 'flow_New Melones.2011-09-30 00:00:00')",581.376673152
"('stor_New Melones.2011-09-30 00:00:00', 'spill_New Melones.2011-09-30 00:00:00')",0.0
"('spill_New Melones.2011-09-30 00:00:00', 'flow_New Melones.2011-09-30 00:00:00')",0.0
"('flow_New Melones.2011-09-30 00:00:00', 'DELTA.2011-09-30 00:00:00')",581.376673152
"('INFLOW.2011-09-30 00:00:00', 'stor_Pine Flat.2011-09-30 00:00:00')",94.1370925057
"('stor_Pine Flat.2011-09-30 00:00:00', 'flow_Pine Flat.2011-09-30 00:00:00')",160.115830383
"('stor_Pine Flat.2011-09-30 00:00:00', 'spill_Pine Flat.2011-09-30 00:00:00')",0.0
"('spill_Pine Flat.2011-09-30 00:00:00', 'flow_Pine Flat.2011-09-30 00:00:00')",0.0
"('flow_Pine Flat.2011-09-30 00:00:00', 'DELTA.2011-09-30 00:00:00')",160.115830383
"('SUPERSOURCE', 'INFLOW.2011-10-31 00:00:00')",546.969261639
"('DELTA.2011-10-31 00:00:00', 'SUPERSINK')",97.3298117421
"('INFLOW.2011-10-31 00:00:00', 'stor_Shasta.2011-10-31 00:00:00')",304.086753332
"('stor_Shasta.2011-10-31 00:00:00', 'flow_Shasta.2011-10-31 00:00:00')",0.0
"('stor_Shasta.2011-10-31 00:00:00', 'spill_Shasta.2011-10-31 00:00:00')",0.0
"('spill_Shasta.2011-10-31 00:00:00', 'flow_Shasta.2011-10-31 00:00:00')",0.0
"('flow_Shasta.2011-10-31 00:00:00', 'stor_Keswick.2011-10-31 00:00:00')",0.0
"('INFLOW.2011-10-31 00:00:00', 'stor_Keswick.2011-10-31 00:00:00')",0.0
"('stor_Keswick.2011-10-31 00:00:00', 'flow_Keswick.2011-10-31 00:00:00')",0.0
"('stor_Keswick.2011-10-31 00:00:00', 'spill_Keswick.2011-10-31 00:00:00')",0.0
"('spill_Keswick.2011-10-31 00:00:00', 'flow_Keswick.2011-10-31 00:00:00')",0.0
"('flow_Keswick.2011-10-31 00:00:00', 'DELTA.2011-10-31 00:00:00')",0.0
"('INFLOW.2011-10-31 00:00:00', 'stor_Folsom.2011-10-31 00:00:00')",98.8361289395
"('stor_Folsom.2011-10-31 00:00:00', 'flow_Folsom.2011-10-31 00:00:00')",97.3298117421
"('stor_Folsom.2011-10-31 00:00:00', 'spill_Folsom.2011-10-31 00:00:00')",0.0
"('spill_Folsom.2011-10-31 00:00:00', 'flow_Folsom.2011-10-31 00:00:00')",0.0
"('flow_Folsom.2011-10-31 00:00:00', 'stor_Nimbus.2011-10-31 00:00:00')",97.3298117421
"('INFLOW.2011-10-31 00:00:00', 'stor_Nimbus.2011-10-31 00:00:00')",0.0
"('stor_Nimbus.2011-10-31 00:00:00', 'flow_Nimbus.2011-10-31 00:00:00')",97.3298117421
"('stor_Nimbus.2011-10-31 00:00:00', 'spill_Nimbus.2011-10-31 00:00:00')",0.0
"('spill_Nimbus.2011-10-31 00:00:00', 'flow_Nimbus.2011-10-31 00:00:00')",0.0
"('flow_Nimbus.2011-10-31 00:00:00', 'DELTA.2011-10-31 00:00:00')",97.3298117421
"('INFLOW.2011-10-31 00:00:00', 'stor_New Melones.2011-10-31 00:00:00')",76.3447990861
"('stor_New Melones.2011-10-31 00:00:00', 'flow_New Melones.2011-10-31 00:00:00')",0.0
"('stor_New Melones.2011-10-31 00:00:00', 'spill_New Melones.2011-10-31 00:00:00')",0.0
"('spill_New Melones.2011-10-31 00:00:00', 'flow_New Melones.2011-10-31 00:00:00')",0.0
"('flow_New Melones.2011-10-31 00:00:00', 'DELTA.2011-10-31 00:00:00')",0.0
"('INFLOW.2011-10-31 00:00:00', 'stor_Pine Flat.2011-10-31 00:00:00')",67.7015802811
"('stor_Pine Flat.2011-10-31 00:00:00', 'flow_Pine Flat.2011-10-31 00:00:00')",0.0
"('stor_Pine Flat.2011-10-31 00:00:00', 'spill_Pine Flat.2011-10-31 00:00:00')",0.0
"('spill_Pine Flat.2011-10-31 00:00:00', 'flow_Pine Flat.2011-10-31 00:00:00')",0.0
"('flow_Pine Flat.2011-10-31 00:00:00', 'DELTA.2011-10-31 00:00:00')",0.0
"('SUPERSOURCE', 'INFLOW.2011-11-30 00:00:00')",550.581752158
"('DELTA.2011-11-30 00:00:00', 'SUPERSINK')",752.369516145
"('INFLOW.2011-11-30 00:00:00', 'stor_Shasta.2011-11-30 00:00:00')",335.27759625
"('stor_Shasta.2011-11-30 00:00:00', 'flow_Shasta.2011-11-30 00:00:00')",330.624196684
"('stor_Shasta.2011-11-30 00:00:00', 'spill_Shasta.2011-11-30 00:00:00')",0.0
"('spill_Shasta.2011-11-30 00:00:00', 'flow_Shasta.2011-11-30 00:00:00')",0.0
"('flow_Shasta.2011-11-30 00:00:00', 'stor_Keswick.2011-11-30 00:00:00')",330.624196684
"('INFLOW.2011-11-30 00:00:00', 'stor_Keswick.2011-11-30 00:00:00')",0.0
"('stor_Keswick.2011-11-30 00:00:00', 'flow_Keswick.2011-11-30 00:00:00')",330.624196684
"('stor_Keswick.2011-11-30 00:00:00', 'spill_Keswick.2011-11-30 00:00:00')",0.0
"('spill_Keswick.2011-11-30 00:00:00', 'flow_Keswick.2011-11-30 00:00:00')",0.0
"('flow_Keswick.2011-11-30 00:00:00', 'DELTA.2011-11-30 00:00:00')",330.624196684
"('INFLOW.2011-11-30 00:00:00', 'stor_Folsom.2011-11-30 00:00:00')",71.9617392032
"('stor_Folsom.2011-11-30 00:00:00', 'flow_Folsom.2011-11-30 00:00:00')",70.4554220058
"('stor_Folsom.2011-11-30 00:00:00', 'spill_Folsom.2011-11-30 00:00:00')",0.0
"('spill_Folsom.2011-11-30 00:00:00', 'flow_Folsom.2011-11-30 00:00:00')",0.0
"('flow_Folsom.2011-11-30 00:00:00', 'stor_Nimbus.2011-11-30 00:00:00')",70.4554220058
"('INFLOW.2011-11-30 00:00:00', 'stor_Nimbus.2011-11-30 00:00:00')",0.0
"('stor_Nimbus.2011-11-30 00:00:00', 'flow_Nimbus.2011-11-30 00:00:00')",70.4554220058
"('stor_Nimbus.2011-11-30 00:00:00', 'spill_Nimbus.2011-11-30 00:00:00')",0.0
"('spill_Nimbus.2011-11-30 00:00:00', 'flow_Nimbus.2011-11-30 00:00:00')",0.0
"('flow_Nimbus.2011-11-30 00:00:00', 'DELTA.2011-11-30 00:00:00')",70.4554220058
"('INFLOW.2011-11-30 00:00:00', 'stor_New Melones.2011-11-30 00:00:00')",81.1879795999
"('stor_New Melones.2011-11-30 00:00:00', 'flow_New Melones.2011-11-30 00:00:00')",290.020862108
"('stor_New Melones.2011-11-30 00:00:00', 'spill_New Melones.2011-11-30 00:00:00')",0.0
"('spill_New Melones.2011-11-30 00:00:00', 'flow_New Melones.2011-11-30 00:00:00')",0.0
"('flow_New Melones.2011-11-30 00:00:00', 'DELTA.2011-11-30 00:00:00')",290.020862108
"('INFLOW.2011-11-30 00:00:00', 'stor_Pine Flat.2011-11-30 00:00:00')",62.1544371053
"('stor_Pine Flat.2011-11-30 00:00:00', 'flow_Pine Flat.2011-11-30 00:00:00')",61.269035347
"('stor_Pine Flat.2011-11-30 00:00:00', 'spill_Pine Flat.2011-11-30 00:00:00')",0.0
"('spill_Pine Flat.2011-11-30 00:00:00', 'flow_Pine Flat.2011-11-30 00:00:00')",0.0
"('flow_Pine Flat.2011-11-30 00:00:00', 'DELTA.2011-11-30 00:00:00')",61.269035347
"('SUPERSOURCE', 'INFLOW.2011-12-31 00:00:00')",536.993004423
"('DELTA.2011-12-31 00:00:00', 'SUPERSINK')",435.538677631
"('INFLOW.2011-12-31 00:00:00', 'stor_Shasta.2011-12-31 00:00:00')",317.900040137
"('stor_Shasta.2011-12-31 00:00:00', 'flow_Shasta.2011-12-31 00:00:00')",313.246640571
"('stor_Shasta.2011-12-31 00:00:00', 'spill_Shasta.2011-12-31 00:00:00')",0.0
"('spill_Shasta.2011-12-31 00:00:00', 'flow_Shasta.2011-12-31 00:00:00')",0.0
"('flow_Shasta.2011-12-31 00:00:00', 'stor_Keswick.2011-12-31 00:00:00')",313.246640571
"('INFLOW.2011-12-31 00:00:00', 'stor_Keswick.2011-12-31 00:00:00')",0.0
"('stor_Keswick.2011-12-31 00:00:00', 'flow_Keswick.2011-12-31 00:00:00')",313.246640571
"('stor_Keswick.2011-12-31 00:00:00', 'spill_Keswick.2011-12-31 00:00:00')",0.0
"('spill_Keswick.2011-12-31 00:00:00', 'flow_Keswick.2011-12-31 00:00:00')",0.0
"('flow_Keswick.2011-12-31 00:00:00', 'DELTA.2011-12-31 00:00:00')",313.246640571
"('INFLOW.2011-12-31 00:00:00', 'stor_Folsom.2011-12-31 00:00:00')",81.8679927863
"('stor_Folsom.2011-12-31 00:00:00', 'flow_Folsom.2011-12-31 00:00:00')",80.3616755889
"('stor_Folsom.2011-12-31 00:00:00', 'spill_Folsom.2011-12-31 00:00:00')",0.0
"('spill_Folsom.2011-12-31 00:00:00', 'flow_Folsom.2011-12-31 00:00:00')",0.0
"('flow_Folsom.2011-12-31 00:00:00', 'stor_Nimbus.2011-12-31 00:00:00')",80.3616755889
"('INFLOW.2011-12-31 00:00:00', 'stor_Nimbus.2011-12-31 00:00:00')",0.0
"('stor_Nimbus.2011-12-31 00:00:00', 'flow_Nimbus.2011-12-31 00:00:00')",80.3616755889
"('stor_Nimbus.2011-12-31 00:00:00', 'spill_Nimbus.2011-12-31 00:00:00')",0.0
"('spill_Nimbus.2011-12-31 00:00:00', 'flow_Nimbus.2011-12-31 00:00:00')",0.0
"('flow_Nimbus.2011-12-31 00:00:00', 'DELTA.2011-12-31 00:00:00')",80.3616755889
"('INFLOW.2011-12-31 00:00:00', 'stor_New Melones.2011-12-31 00:00:00')",94.4092082695
"('stor_New Melones.2011-12-31 00:00:00', 'flow_New Melones.2011-12-31 00:00:00')",0.0
"('stor_New Melones.2011-12-31 00:00:00', 'spill_New Melones.2011-12-31 00:00:00')",0.0
"('spill_New Melones.2011-12-31 00:00:00', 'flow_New Melones.2011-12-31 00:00:00')",0.0
"('flow_New Melones.2011-12-31 00:00:00', 'DELTA.2011-12-31 00:00:00')",0.0
"('INFLOW.2011-12-31 00:00:00', 'stor_Pine Flat.2011-12-31 00:00:00')",42.8157632301
"('stor_Pine Flat.2011-12-31 00:00:00', 'flow_Pine Flat.2011-12-31 00:00:00')",41.9303614718
"('stor_Pine Flat.2011-12-31 00:00:00', 'spill_Pine Flat.2011-12-31 00:00:00')",0.0
"('spill_Pine Flat.2011-12-31 00:00:00', 'flow_Pine Flat.2011-12-31 00:00:00')",0.0
"('flow_Pine Flat.2011-12-31 00:00:00', 'DELTA.2011-12-31 00:00:00')",41.9303614718
"('SUPERSOURCE', 'INFLOW.2012-01-31 00:00:00')",643.918173206
"('DELTA.2012-01-31 00:00:00', 'SUPERSINK')",3502.61073721
"('INFLOW.2012-01-31 00:00:00', 'stor_Shasta.2012-01-31 00:00:00')",359.979265737
"('stor_Shasta.2012-01-31 00:00:00', 'flow_Shasta.2012-01-31 00:00:00')",2793.06973992
"('stor_Shasta.2012-01-31 00:00:00', 'spill_Shasta.2012-01-31 00:00:00')",0.0
"('spill_Shasta.2012-01-31 00:00:00', 'flow_Shasta.2012-01-31 00:00:00')",0.0
"('flow_Shasta.2012-01-31 00:00:00', 'stor_Keswick.2012-01-31 00:00:00')",2793.06973992
"('INFLOW.2012-01-31 00:00:00', 'stor_Keswick.2012-01-31 00:00:00')",0.0
"('stor_Keswick.2012-01-31 00:00:00', 'flow_Keswick.2012-01-31 00:00:00')",2793.06973992
"('stor_Keswick.2012-01-31 00:00:00', 'spill_Keswick.2012-01-31 00:00:00')",0.0
"('spill_Keswick.2012-01-31 00:00:00', 'flow_Keswick.2012-01-31 00:00:00')",0.0
"('flow_Keswick.2012-01-31 00:00:00', 'DELTA.2012-01-31 00:00:00')",2793.06973992
"('INFLOW.2012-01-31 00:00:00', 'stor_Folsom.2012-01-31 00:00:00')",139.782234896
"('stor_Folsom.2012-01-31 00:00:00', 'flow_Folsom.2012-01-31 00:00:00')",138.275917699
"('stor_Folsom.2012-01-31 00:00:00', 'spill_Folsom.2012-01-31 00:00:00')",0.0
"('spill_Folsom.2012-01-31 00:00:00', 'flow_Folsom.2012-01-31 00:00:00')",0.0
"('flow_Folsom.2012-01-31 00:00:00', 'stor_Nimbus.2012-01-31 00:00:00')",138.275917699
"('INFLOW.2012-01-31 00:00:00', 'stor_Nimbus.2012-01-31 00:00:00')",0.0
"('stor_Nimbus.2012-01-31 00:00:00', 'flow_Nimbus.2012-01-31 00:00:00')",138.275917699
"('stor_Nimbus.2012-01-31 00:00:00', 'spill_Nimbus.2012-01-31 00:00:00')",0.0
"('spill_Nimbus.2012-01-31 00:00:00', 'flow_Nimbus.2012-01-31 00:00:00')",0.0
"('flow_Nimbus.2012-01-31 00:00:00', 'DELTA.2012-01-31 00:00:00')",138.275917699
"('INFLOW.2012-01-31 00:00:00', 'stor_New Melones.2012-01-31 00:00:00')",87.9770821459
"('stor_New Melones.2012-01-31 00:00:00', 'flow_New Melones.2012-01-31 00:00:00')",0.0
"('stor_New Melones.2012-01-31 00:00:00', 'spill_New Melones.2012-01-31 00:00:00')",0.0
"('spill_New Melones.2012-01-31 00:00:00', 'flow_New Melones.2012-01-31 00:00:00')",0.0
"('flow_New Melones.2012-01-31 00:00:00', 'DELTA.2012-01-31 00:00:00')",0.0
"('INFLOW.2012-01-31 00:00:00', 'stor_Pine Flat.2012-01-31 00:00:00')",56.179590427
"('stor_Pine Flat.2012-01-31 00:00:00', 'flow_Pine Flat.2012-01-31 00:00:00')",571.265079587
"('stor_Pine Flat.2012-01-31 00:00:00', 'spill_Pine Flat.2012-01-31 00:00:00')",0.0
"('spill_Pine Flat.2012-01-31 00:00:00', 'flow_Pine Flat.2012-01-31 00:00:00')",0.0
"('flow_Pine Flat.2012-01-31 00:00:00', 'DELTA.2012-01-31 00:00:00')",571.265079587
"('SUPERSOURCE', 'INFLOW.2012-03-31 00:00:00')",1585.37752354
"('DELTA.2012-03-31 00:00:00', 'SUPERSINK')",411.585342133
"('INFLOW.2012-03-31 00:00:00', 'stor_Shasta.2012-03-31 00:00:00')",993.940024308
"('stor_Shasta.2012-03-31 00:00:00', 'flow_Shasta.2012-03-31 00:00:00')",0.0
"('stor_Shasta.2012-03-31 00:00:00', 'spill_Shasta.2012-03-31 00:00:00')",0.0
"('spill_Shasta.2012-03-31 00:00:00', 'flow_Shasta.2012-03-31 00:00:00')",0.0
"('flow_Shasta.2012-03-31 00:00:00', 'stor_Keswick.2012-03-31 00:00:00')",0.0
"('INFLOW.2012-03-31 00:00:00', 'stor_Keswick.2012-03-31 00:00:00')",0.0
"('stor_Keswick.2012-03-31 00:00:00', 'flow_Keswick.2012-03-31 00:00:00')",0.0
"('stor_Keswick.2012-03-31 00:00:00', 'spill_Keswick.2012-03-31 00:00:00')",0.0
"('spill_Keswick.2012-03-31 00:00:00', 'flow_Keswick.2012-03-31 00:00:00')",0.0
"('flow_Keswick.2012-03-31 00:00:00', 'DELTA.2012-03-31 00:00:00')",0.0
"('INFLOW.2012-03-31 00:00:00', 'stor_Folsom.2012-03-31 00:00:00')",413.09165933
"('stor_Folsom.2012-03-31 00:00:00', 'flow_Folsom.2012-03-31 00:00:00')",411.585342133
"('stor_Folsom.2012-03-31 00:00:00', 'spill_Folsom.2012-03-31 00:00:00')",0.0
"('spill_Folsom.2012-03-31 00:00:00', 'flow_Folsom.2012-03-31 00:00:00')",0.0
"('flow_Folsom.2012-03-31 00:00:00', 'stor_Nimbus.2012-03-31 00:00:00')",411.585342133
"('INFLOW.2012-03-31 00:00:00', 'stor_Nimbus.2012-03-31 00:00:00')",0.0
"('stor_Nimbus.2012-03-31 00:00:00', 'flow_Nimbus.2012-03-31 00:00:00')",411.585342133
"('stor_Nimbus.2012-03-31 00:00:00', 'spill_Nimbus.2012-03-31 00:00:00')",0.0
"('spill_Nimbus.2012-03-31 00:00:00', 'flow_Nimbus.2012-03-31 00:00:00')",0.0
"('flow_Nimbus.2012-03-31 00:00:00', 'DELTA.2012-03-31 00:00:00')",411.585342133
"('INFLOW.2012-03-31 00:00:00', 'stor_New Melones.2012-03-31 00:00:00')",101.358666746
"('stor_New Melones.2012-03-31 00:00:00', 'flow_New Melones.2012-03-31 00:00:00')",0.0
"('stor_New Melones.2012-03-31 00:00:00', 'spill_New Melones.2012-03-31 00:00:00')",0.0
"('spill_New Melones.2012-03-31 00:00:00', 'flow_New Melones.2012-03-31 00:00:00')",0.0
"('flow_New Melones.2012-03-31 00:00:00', 'DELTA.2012-03-31 00:00:00')",0.0
"('INFLOW.2012-03-31 00:00:00', 'stor_Pine Flat.2012-03-31 00:00:00')",76.9871731546
"('stor_Pine Flat.2012-03-31 00:00:00', 'flow_Pine Flat.2012-03-31 00:00:00')",0.0
"('stor_Pine Flat.2012-03-31 00:00:00', 'spill_Pine Flat.2012-03-31 00:00:00')",0.0
"('spill_Pine Flat.2012-03-31 00:00:00', 'flow_Pine Flat.2012-03-31 00:00:00')",0.0
"('flow_Pine Flat.2012-03-31 00:00:00', 'DELTA.2012-03-31 00:00:00')",0.0
