STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
PNF,H,76,INFLOW,20100118,1000,0, ,CFS
PNF,H,76,INFLOW,20100118,1100,2634, ,CFS
PNF,H,76,INFLOW,20100118,1200,2634, ,CFS
PNF,H,76,INFLOW,20100118,1300,93, ,CFS
PNF,H,76,INFLOW,20100118,1400,519, ,CFS
PNF,H,76,INFLOW,20100118,1500,1349, ,CFS
PNF,H,76,INFLOW,20100118,1600,6016, ,CFS
PNF,H,76,INFLOW,20100118,1700,0, ,CFS
PNF,H,76,INFLOW,20100118,1800,1781, ,CFS
PNF,H,76,INFLOW,20100118,1900,3898, ,CFS
PNF,H,76,INFLOW,20100118,2000,1776, ,CFS
PNF,H,76,INFLOW,20100118,2100,1765, ,CFS
PNF,H,76,INFLOW,20100118,2200,2178, ,CFS
PNF,H,76,INFLOW,20100118,2300,2610, ,CFS
PNF,H,76,INFLOW,20100119,0000,2598, ,CFS
PNF,H,76,INFLOW,20100119,0100,1758, ,CFS
PNF,H,76,INFLOW,20100119,0200,2184, ,CFS
PNF,H,76,INFLOW,20100119,0300,1764, ,CFS
PNF,H,76,INFLOW,20100119,0400,1357, ,CFS
