STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
SHA,H,76,INFLOW,20090616,0900,4296, ,CFS
SHA,H,76,INFLOW,20090616,1000,1537, ,CFS
SHA,H,76,INFLOW,20090616,1100,7055, ,CFS
SHA,H,76,INFLOW,20090616,1200,4579, ,CFS
SHA,H,76,INFLOW,20090616,1300,5251, ,CFS
SHA,H,76,INFLOW,20090616,1400,7808, ,CFS
SHA,H,76,INFLOW,20090616,1500,5033, ,CFS
SHA,H,76,INFLOW,20090616,1600,7795, ,CFS
SHA,H,76,INFLOW,20090616,1700,5092, ,CFS
SHA,H,76,INFLOW,20090616,1800,4980, ,CFS
SHA,H,76,INFLOW,20090616,1900,7403, ,CFS
SHA,H,76,INFLOW,20090616,2000,4583, ,CFS
SHA,H,76,INFLOW,20090616,2100,8031, ,CFS
SHA,H,76,INFLOW,20090616,2200,9223, ,CFS
SHA,H,76,INFLOW,20090616,2300,-1708, ,CFS
SHA,H,76,INFLOW,20090617,0000,1456, ,CFS
SHA,H,76,INFLOW,20090617,0100,2596, ,CFS
SHA,H,76,INFLOW,20090617,0200,5047, ,CFS
SHA,H,76,INFLOW,20090617,0300,735, ,CFS
SHA,H,76,INFLOW,20090617,0400,513, ,CFS
SHA,H,76,INFLOW,20090617,0500,3210, ,CFS
SHA,H,76,INFLOW,20090617,0600,1193, ,CFS
SHA,H,76,INFLOW,20090617,0700,2541, ,CFS
SHA,H,76,INFLOW,20090617,0800,4261, ,CFS
SHA,H,76,INFLOW,20090617,0900,3447, ,CFS
SHA,H,76,INFLOW,20090617,1000,1513, ,CFS
SHA,H,76,INFLOW,20090617,1100,7625, ,CFS
SHA,H,76,INFLOW,20090617,1200,6648, ,CFS
SHA,H,76,INFLOW,20090617,1300,3956, ,CFS
SHA,H,76,INFLOW,20090617,1400,9046, ,CFS
SHA,H,76,INFLOW,20090617,1500,3327, ,CFS
SHA,H,76,INFLOW,20090617,1600,5499, ,CFS
SHA,H,76,INFLOW,20090617,1700,5500, ,CFS
SHA,H,76,INFLOW,20090617,1800,7390, ,CFS
SHA,H,76,INFLOW,20090617,1900,6491, ,CFS
SHA,H,76,INFLOW,20090617,2000,6539, ,CFS
SHA,H,76,INFLOW,20090617,2100,5584, ,CFS
SHA,H,76,INFLOW,20090617,2200,9292, ,CFS
SHA,H,76,INFLOW,20090617,2300,4647, ,CFS
SHA,H,76,INFLOW,20090618,0000,4032, ,CFS
SHA,H,76,INFLOW,20090618,0100,-143, ,CFS
SHA,H,76,INFLOW,20090618,0200,1856, ,CFS
SHA,H,76,INFLOW,20090618,0300,4388, ,CFS
SHA,H,76,INFLOW,20090618,0400,-1049, ,CFS
SHA,H,76,INFLOW,20090618,0500,1913, ,CFS
SHA,H,76,INFLOW,20090618,0600,2519, ,CFS
SHA,H,76,INFLOW,20090618,0700,-2021, ,CFS
SHA,H,76,INFLOW,20090618,0800,5734, ,CFS
SHA,H,76,INFLOW,20090618,0900,4832, ,CFS
SHA,H,76,INFLOW,20090618,1000,1258, ,CFS
SHA,H,76,INFLOW,20090618,1100,8540, ,CFS
SHA,H,76,INFLOW,20090618,1200,7122, ,CFS
SHA,H,76,INFLOW,20090618,1300,2535, ,CFS
SHA,H,76,INFLOW,20090618,1400,7804, ,CFS
SHA,H,76,INFLOW,20090618,1500,5653, ,CFS
SHA,H,76,INFLOW,20090618,1600,5527, ,CFS
SHA,H,76,INFLOW,20090618,1700,4970, ,CFS
SHA,H,76,INFLOW,20090618,1800,6201, ,CFS
SHA,H,76,INFLOW,20090618,1900,6463, ,CFS
SHA,H,76,INFLOW,20090618,2000,8156, ,CFS
SHA,H,76,INFLOW,20090618,2100,8290, ,CFS
SHA,H,76,INFLOW,20090618,2200,10072, ,CFS
SHA,H,76,INFLOW,20090618,2300,5738, ,CFS
SHA,H,76,INFLOW,20090619,0000,3232, ,CFS
SHA,H,76,INFLOW,20090619,0100,2216, ,CFS
SHA,H,76,INFLOW,20090619,0200,-483, ,CFS
SHA,H,76,INFLOW,20090619,0300,4093, ,CFS
SHA,H,76,INFLOW,20090619,0400,-3403, ,CFS
SHA,H,76,INFLOW,20090619,0500,4991, ,CFS
SHA,H,76,INFLOW,20090619,0600,2623, ,CFS
SHA,H,76,INFLOW,20090619,0700,-595, ,CFS
SHA,H,76,INFLOW,20090619,0800,4185, ,CFS
SHA,H,76,INFLOW,20090619,0900,2017, ,CFS
SHA,H,76,INFLOW,20090619,1000,2204, ,CFS
SHA,H,76,INFLOW,20090619,1100,8000, ,CFS
SHA,H,76,INFLOW,20090619,1200,7397, ,CFS
SHA,H,76,INFLOW,20090619,1300,4865, ,CFS
SHA,H,76,INFLOW,20090619,1400,4547, ,CFS
SHA,H,76,INFLOW,20090619,1500,7118, ,CFS
SHA,H,76,INFLOW,20090619,1600,3736, ,CFS
SHA,H,76,INFLOW,20090619,1700,3660, ,CFS
SHA,H,76,INFLOW,20090619,1800,10706, ,CFS
SHA,H,76,INFLOW,20090619,1900,2424, ,CFS
SHA,H,76,INFLOW,20090619,2000,7249, ,CFS
SHA,H,76,INFLOW,20090619,2100,12956, ,CFS
SHA,H,76,INFLOW,20090619,2200,2229, ,CFS
SHA,H,76,INFLOW,20090619,2300,6783, ,CFS
SHA,H,76,INFLOW,20090620,0000,6390, ,CFS
SHA,H,76,INFLOW,20090620,0100,2825, ,CFS
SHA,H,76,INFLOW,20090620,0200,862, ,CFS
SHA,H,76,INFLOW,20090620,0300,2855, ,CFS
SHA,H,76,INFLOW,20090620,0400,228, ,CFS
SHA,H,76,INFLOW,20090620,0500,343, ,CFS
SHA,H,76,INFLOW,20090620,0600,3057, ,CFS
SHA,H,76,INFLOW,20090620,0700,3943, ,CFS
SHA,H,76,INFLOW,20090620,0800,2963, ,CFS
SHA,H,76,INFLOW,20090620,0900,1997, ,CFS
SHA,H,76,INFLOW,20090620,1000,4321, ,CFS
SHA,H,76,INFLOW,20090620,1100,7907, ,CFS
SHA,H,76,INFLOW,20090620,1200,4341, ,CFS
SHA,H,76,INFLOW,20090620,1300,7866, ,CFS
SHA,H,76,INFLOW,20090620,1400,10593, ,CFS
SHA,H,76,INFLOW,20090620,1500,2327, ,CFS
SHA,H,76,INFLOW,20090620,1600,7592, ,CFS
SHA,H,76,INFLOW,20090620,1700,1463, ,CFS
SHA,H,76,INFLOW,20090620,1800,6815, ,CFS
SHA,H,76,INFLOW,20090620,1900,6026, ,CFS
SHA,H,76,INFLOW,20090620,2000,5045, ,CFS
SHA,H,76,INFLOW,20090620,2100,7731, ,CFS
SHA,H,76,INFLOW,20090620,2200,7502, ,CFS
SHA,H,76,INFLOW,20090620,2300,-207, ,CFS
SHA,H,76,INFLOW,20090621,0000,9373, ,CFS
SHA,H,76,INFLOW,20090621,0100,2878, ,CFS
SHA,H,76,INFLOW,20090621,0200,-3038, ,CFS
SHA,H,76,INFLOW,20090621,0300,5312, ,CFS
SHA,H,76,INFLOW,20090621,0400,379, ,CFS
SHA,H,76,INFLOW,20090621,0500,367, ,CFS
SHA,H,76,INFLOW,20090621,0600,3045, ,CFS
SHA,H,76,INFLOW,20090621,0700,572, ,CFS
SHA,H,76,INFLOW,20090621,0800,1930, ,CFS
SHA,H,76,INFLOW,20090621,0900,990, ,CFS
SHA,H,76,INFLOW,20090621,1000,2697, ,CFS
SHA,H,76,INFLOW,20090621,1100,5952, ,CFS
SHA,H,76,INFLOW,20090621,1200,4879, ,CFS
SHA,H,76,INFLOW,20090621,1300,4976, ,CFS
SHA,H,76,INFLOW,20090621,1400,8083, ,CFS
SHA,H,76,INFLOW,20090621,1500,5557, ,CFS
SHA,H,76,INFLOW,20090621,1600,6729, ,CFS
SHA,H,76,INFLOW,20090621,1700,6571, ,CFS
SHA,H,76,INFLOW,20090621,1800,3404, ,CFS
SHA,H,76,INFLOW,20090621,1900,3408, ,CFS
SHA,H,76,INFLOW,20090621,2000,5751, ,CFS
SHA,H,76,INFLOW,20090621,2100,8146, ,CFS
SHA,H,76,INFLOW,20090621,2200,1339, ,CFS
SHA,H,76,INFLOW,20090621,2300,4487, ,CFS
SHA,H,76,INFLOW,20090622,0000,4940, ,CFS
SHA,H,76,INFLOW,20090622,0100,2699, ,CFS
SHA,H,76,INFLOW,20090622,0200,-83, ,CFS
SHA,H,76,INFLOW,20090622,0300,5137, ,CFS
SHA,H,76,INFLOW,20090622,0400,-1273, ,CFS
SHA,H,76,INFLOW,20090622,0500,1633, ,CFS
SHA,H,76,INFLOW,20090622,0600,3123, ,CFS
SHA,H,76,INFLOW,20090622,0700,1580, ,CFS
SHA,H,76,INFLOW,20090622,0800,694, ,CFS
SHA,H,76,INFLOW,20090622,0900,-98, ,CFS
SHA,H,76,INFLOW,20090622,1000,5478, ,CFS
SHA,H,76,INFLOW,20090622,1100,4129, ,CFS
SHA,H,76,INFLOW,20090622,1200,7292, ,CFS
SHA,H,76,INFLOW,20090622,1300,6875, ,CFS
SHA,H,76,INFLOW,20090622,1400,4581, ,CFS
SHA,H,76,INFLOW,20090622,1500,7524, ,CFS
SHA,H,76,INFLOW,20090622,1600,6944, ,CFS
SHA,H,76,INFLOW,20090622,1700,4619, ,CFS
SHA,H,76,INFLOW,20090622,1800,4737, ,CFS
SHA,H,76,INFLOW,20090622,1900,7947, ,CFS
SHA,H,76,INFLOW,20090622,2000,4300, ,CFS
SHA,H,76,INFLOW,20090622,2100,9599, ,CFS
SHA,H,76,INFLOW,20090622,2200,4140, ,CFS
SHA,H,76,INFLOW,20090622,2300,2682, ,CFS
SHA,H,76,INFLOW,20090623,0000,3872, ,CFS
SHA,H,76,INFLOW,20090623,0100,3044, ,CFS
SHA,H,76,INFLOW,20090623,0200,-650, ,CFS
SHA,H,76,INFLOW,20090623,0300,4495, ,CFS
SHA,H,76,INFLOW,20090623,0400,-989, ,CFS
SHA,H,76,INFLOW,20090623,0500,4592, ,CFS
SHA,H,76,INFLOW,20090623,0600,-613, ,CFS
SHA,H,76,INFLOW,20090623,0700,414, ,CFS
SHA,H,76,INFLOW,20090623,0800,6125, ,CFS
SHA,H,76,INFLOW,20090623,0900,-60, ,CFS
SHA,H,76,INFLOW,20090623,1000,6377, ,CFS
SHA,H,76,INFLOW,20090623,1100,1201, ,CFS
SHA,H,76,INFLOW,20090623,1200,3246, ,CFS
SHA,H,76,INFLOW,20090623,1300,7660, ,CFS
SHA,H,76,INFLOW,20090623,1400,3362, ,CFS
SHA,H,76,INFLOW,20090623,1500,8029, ,CFS
SHA,H,76,INFLOW,20090623,1600,8130, ,CFS
SHA,H,76,INFLOW,20090623,1700,2768, ,CFS
SHA,H,76,INFLOW,20090623,1800,9902, ,CFS
SHA,H,76,INFLOW,20090623,1900,3774, ,CFS
SHA,H,76,INFLOW,20090623,2000,5269, ,CFS
SHA,H,76,INFLOW,20090623,2100,4019, ,CFS
SHA,H,76,INFLOW,20090623,2200,4437, ,CFS
SHA,H,76,INFLOW,20090623,2300,4834, ,CFS
SHA,H,76,INFLOW,20090624,0000,8204, ,CFS
SHA,H,76,INFLOW,20090624,0100,-654, ,CFS
SHA,H,76,INFLOW,20090624,0200,3056, ,CFS
SHA,H,76,INFLOW,20090624,0300,-44, ,CFS
SHA,H,76,INFLOW,20090624,0400,2591, ,CFS
SHA,H,76,INFLOW,20090624,0500,-59, ,CFS
SHA,H,76,INFLOW,20090624,0600,2869, ,CFS
SHA,H,76,INFLOW,20090624,0700,2243, ,CFS
SHA,H,76,INFLOW,20090624,0800,3040, ,CFS
SHA,H,76,INFLOW,20090624,0900,1751, ,CFS
SHA,H,76,INFLOW,20090624,1000,2341, ,CFS
SHA,H,76,INFLOW,20090624,1100,4869, ,CFS
SHA,H,76,INFLOW,20090624,1200,2002, ,CFS
SHA,H,76,INFLOW,20090624,1300,7284, ,CFS
SHA,H,76,INFLOW,20090624,1400,5263, ,CFS
SHA,H,76,INFLOW,20090624,1500,8207, ,CFS
SHA,H,76,INFLOW,20090624,1600,5456, ,CFS
SHA,H,76,INFLOW,20090624,1700,5419, ,CFS
SHA,H,76,INFLOW,20090624,1800,5327, ,CFS
SHA,H,76,INFLOW,20090624,1900,6010, ,CFS
SHA,H,76,INFLOW,20090624,2000,5674, ,CFS
SHA,H,76,INFLOW,20090624,2100,6012, ,CFS
SHA,H,76,INFLOW,20090624,2200,4445, ,CFS
SHA,H,76,INFLOW,20090624,2300,2951, ,CFS
